position_date,net_short_position,isin,issuer_name,position_holder,source
2024-10-11,0.71,NL0012866412,BE Semiconductor Industries N.V.,Canada Pension Plan Investment Board,archive
2024-10-11,1.15,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-10-11,0.98,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,archive
2024-10-11,1.37,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-10-11,2.01,NL0010391025,Pharming Group N.V.,Millennium International Management LP,archive
2024-10-11,0.82,NL0013332471,TomTom N.V.,Otus Capital Management Ltd.,archive
2024-10-11,1.94,NL0012817175,Alfen N.V.,"PDT Partners, LLC",archive
2024-10-11,1.84,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-10-11,2.19,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,archive
2024-10-11,0.77,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-10-11,0.53,NL0010391025,Pharming Group N.V.,Qube Research & Technologies Ltd.,archive
2024-10-11,1.13,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-10-10,0.87,NL0000379121,Randstad N.V.,AKO Capital LLP,archive
2024-10-10,0.91,NL0010391025,Pharming Group N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-10-10,0.58,NL00150003E1,Fugro N.V.,Balyasny Asset Management (UK) LLP,archive
2024-10-10,0.59,NL0000360618,SBM Offshore N.V.,Balyasny Asset Management (UK) LLP,archive
2024-10-10,0.65,NL0012866412,BE Semiconductor Industries N.V.,Canada Pension Plan Investment Board,archive
2024-10-10,1.26,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-10-10,0.51,NL0010391025,Pharming Group N.V.,GSA Capital Partners LLP,archive
2024-10-10,1.78,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-10-10,1.5,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-10-10,0.49,LU0569974404,Aperam S.A.,Qube Research & Technologies Ltd.,archive
2024-10-10,0.65,NL0012047823,Avantium N.V.,Qube Research & Technologies Ltd.,archive
2024-10-10,1.75,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,archive
2024-10-09,1.36,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-10-09,0.78,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",archive
2024-10-09,0.51,NL0009739416,PostNL N.V.,GSA Capital Partners LLP,archive
2024-10-09,0.71,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2024-10-09,1.93,NL0010391025,Pharming Group N.V.,Millennium International Management LP,archive
2024-10-09,2.2,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,archive
2024-10-09,0.71,NL0012047823,Avantium N.V.,Qube Research & Technologies Ltd.,archive
2024-10-09,1.1,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,archive
2024-10-09,1.01,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-10-08,0.83,NL0010391025,Pharming Group N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-10-08,0.78,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2024-10-08,1.07,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,archive
2024-10-08,0.69,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2024-10-08,1.47,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-10-08,1.61,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-10-08,1.38,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-10-07,0.41,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,archive
2024-10-07,0.45,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-10-07,1.89,NL0010391025,Pharming Group N.V.,Millennium International Management LP,archive
2024-10-07,0.67,NL0013332471,TomTom N.V.,Otus Capital Management Ltd.,archive
2024-10-07,1.27,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-10-07,0.6,NL0000352565,Fugro N.V.,TFG Asset Management UK LLP,archive
2024-10-04,0.22,NL0011821392,Signify N.V.,BlackRock Investment Management (UK) Limited,archive
2024-10-04,0.47,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,archive
2024-10-04,0.54,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-10-04,0.88,NL0012047823,Avantium N.V.,Qube Research & Technologies Ltd.,archive
2024-10-04,1.84,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,archive
2024-10-03,0.53,NL0011821392,Signify N.V.,BlackRock Investment Management (UK) Limited,archive
2024-10-03,1.4,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-10-03,1.57,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-10-03,1.59,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-10-03,0.5,NL0000888691,AMG Critical Materials N.V.,"PDT Partners, LLC",archive
2024-10-03,1.44,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-10-03,1.79,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,archive
2024-10-03,0.8,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-10-03,0.53,NL0011872650,Basic-Fit N.V.,Wellington Management International Ltd.,archive
2024-10-02,0.6,NL0011821392,Signify N.V.,BlackRock Investment Management (UK) Limited,archive
2024-10-02,0.6,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-10-02,0.72,NL0013267909,Akzo Nobel N.V.,Marshall Wace LLP,archive
2024-10-02,1.8,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,archive
2024-10-02,0.79,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-10-01,0.65,NL00150003E1,Fugro N.V.,Balyasny Asset Management (UK) LLP,archive
2024-10-01,1.3,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-10-01,0.55,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-10-01,1.1,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,archive
2024-10-01,0.58,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,archive
2024-10-01,1.62,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-10-01,1.9,NL0010391025,Pharming Group N.V.,Millennium International Management LP,archive
2024-10-01,1.2,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-10-01,1.0,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,archive
2024-10-01,0.8,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-10-01,0.68,NL0011872650,Basic-Fit N.V.,Wellington Management International Ltd.,archive
2024-09-30,1.9,NL0012817175,Alfen N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-09-30,0.72,NL0010391025,Pharming Group N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-09-30,0.89,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2024-09-30,1.69,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-30,0.6,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,archive
2024-09-30,1.59,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-30,0.48,BMG3602E1084,Flow Traders Ltd.,"PDT Partners, LLC",archive
2024-09-30,1.12,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-30,0.79,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-09-27,0.42,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-27,1.29,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-27,0.52,NL0010391025,Pharming Group N.V.,Citadel Advisors LLC,archive
2024-09-27,0.33,NL0010391025,Pharming Group N.V.,Citadel Securities (Europe) Limited,archive
2024-09-27,1.18,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2024-09-27,0.45,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,archive
2024-09-27,0.49,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,archive
2024-09-27,0.51,LU0569974404,Aperam S.A.,Qube Research & Technologies Ltd.,archive
2024-09-27,0.82,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-09-27,0.34,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-27,0.59,NL0012817175,Alfen N.V.,Teacher Retirement System of Texas,archive
2024-09-26,0.65,NL0010391025,Pharming Group N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-09-26,0.54,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-26,1.46,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-26,0.58,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,archive
2024-09-26,0.46,NL0012047823,Avantium N.V.,Citadel Securities (Europe) Limited,archive
2024-09-26,0.56,NL0015000CZ2,Ebusco Holding N.V.,Citadel Securities (Europe) Limited,archive
2024-09-26,0.66,NL0010391025,Pharming Group N.V.,Citadel Securities (Europe) Limited,archive
2024-09-26,1.75,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-26,0.51,LU0569974404,Aperam S.A.,Millennium Capital Partners LLP,archive
2024-09-26,1.86,NL0012817175,Alfen N.V.,"PDT Partners, LLC",archive
2024-09-26,0.92,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-26,0.96,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,archive
2024-09-26,0.97,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-09-25,0.6,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-25,0.6,NL0013267909,Akzo Nobel N.V.,Marshall Wace LLP,archive
2024-09-25,1.29,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2024-09-25,1.48,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-25,0.96,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-09-25,0.49,NL0012866412,BE Semiconductor Industries N.V.,"WorldQuant, LLC",archive
2024-09-24,1.19,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2024-09-24,0.42,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,archive
2024-09-24,1.63,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-24,1.64,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-24,0.47,LU0569974404,Aperam S.A.,Qube Research & Technologies Ltd.,archive
2024-09-24,0.69,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-23,1.55,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-23,0.73,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,archive
2024-09-23,0.59,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,archive
2024-09-23,1.89,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-20,0.57,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-20,1.6,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-20,0.5,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,archive
2024-09-20,0.79,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2024-09-20,1.9,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-20,1.82,NL0010391025,Pharming Group N.V.,Millennium International Management LP,archive
2024-09-20,1.87,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-20,2.1,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,archive
2024-09-20,0.9,NL0012047823,Avantium N.V.,Qube Research & Technologies Ltd.,archive
2024-09-20,1.01,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,archive
2024-09-20,1.78,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,archive
2024-09-20,1.01,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-09-20,0.52,NL0013332471,TomTom N.V.,Qube Research & Technologies Ltd.,archive
2024-09-20,0.72,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-19,0.5,NL0010391025,Pharming Group N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-09-19,0.46,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-19,0.49,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,archive
2024-09-19,0.66,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,archive
2024-09-19,1.88,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-19,1.57,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-19,1.91,NL0012817175,Alfen N.V.,"PDT Partners, LLC",archive
2024-09-19,1.17,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-19,0.48,NL0013332471,TomTom N.V.,Qube Research & Technologies Ltd.,archive
2024-09-19,1.11,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-18,0.6,NL0000888691,AMG Critical Materials N.V.,Acadian Asset Management LLC.,archive
2024-09-18,1.5,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-18,0.68,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,archive
2024-09-18,1.31,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2024-09-18,1.94,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-18,1.66,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-18,1.88,NL0012817175,Alfen N.V.,"PDT Partners, LLC",archive
2024-09-18,1.3,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-18,2.01,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,archive
2024-09-18,0.51,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-17,0.7,NL0000888691,AMG Critical Materials N.V.,"AQR Capital Management, LLC",archive
2024-09-17,0.44,NL0010583399,Corbion N.V.,BlackRock Investment Management (UK) Limited,archive
2024-09-17,0.5,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-17,1.42,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-17,1.7,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-17,1.42,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-17,0.31,NL0012817175,Alfen N.V.,SIH Partners LLLP,archive
2024-09-17,1.0,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-16,0.63,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-16,1.54,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-16,0.88,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",archive
2024-09-16,2.1,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-16,1.91,NL0012817175,Alfen N.V.,"PDT Partners, LLC",archive
2024-09-16,1.7,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-16,0.45,NL0012817175,Alfen N.V.,Systematica Investments Limited,archive
2024-09-16,0.49,NL00150002Q7,Vivoryon Therapeutics N.V.,Voleon Capital Management LP,archive
2024-09-16,0.5,NL0012866412,BE Semiconductor Industries N.V.,"WorldQuant, LLC",archive
2024-09-13,1.43,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-13,2.07,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-13,1.62,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-13,1.98,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,archive
2024-09-13,0.99,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,archive
2024-09-13,0.99,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-09-13,0.5,NL0012817175,Alfen N.V.,SIH Partners LLLP,archive
2024-09-13,1.24,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-12,1.27,BE0003818359,Galapagos NV,"Arrowstreet Capital, Limited Partnership",archive
2024-09-12,0.74,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-12,1.5,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-12,0.51,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,archive
2024-09-12,0.96,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2024-09-12,0.43,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-09-12,2.1,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-12,1.95,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-12,1.13,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-12,0.57,NL00150002Q7,Vivoryon Therapeutics N.V.,Voleon Capital Management LP,archive
2024-09-11,0.7,NL0011872643,ASR Nederland N.V.,"AQR Capital Management, LLC",archive
2024-09-11,1.26,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2024-09-11,0.89,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-11,1.47,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-11,1.25,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,archive
2024-09-11,0.88,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2024-09-11,2.07,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-11,2.12,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-11,1.0,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-09-11,0.5,NL0012817175,Alfen N.V.,Systematica Investments Limited,archive
2024-09-11,0.57,NL0000352565,Fugro N.V.,TFG Asset Management UK LLP,archive
2024-09-11,0.77,NL00150002Q7,Vivoryon Therapeutics N.V.,Voleon Capital Management LP,archive
2024-09-10,0.52,NL0000888691,AMG Critical Materials N.V.,Acadian Asset Management LLC.,archive
2024-09-10,1.42,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2024-09-10,1.52,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-10,0.7,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,archive
2024-09-10,0.58,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-09-10,2.01,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-10,2.2,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-10,0.51,NL0013332471,TomTom N.V.,Qube Research & Technologies Ltd.,archive
2024-09-10,0.61,NL0012817175,Alfen N.V.,SIH Partners LLLP,archive
2024-09-09,0.92,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-09,0.65,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",archive
2024-09-09,0.49,NL0009739416,PostNL N.V.,GSA Capital Partners LLP,archive
2024-09-09,0.5,NL0013267909,Akzo Nobel N.V.,Marshall Wace LLP,archive
2024-09-09,1.93,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-09,1.72,NL0010391025,Pharming Group N.V.,Millennium International Management LP,archive
2024-09-09,2.18,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
2024-09-09,1.89,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,archive
2024-09-09,0.99,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-09-09,0.99,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-06,0.6,NL0000888691,AMG Critical Materials N.V.,"AQR Capital Management, LLC",archive
2024-09-06,1.82,NL0012817175,Alfen N.V.,"Arrowstreet Capital, Limited Partnership",archive
2024-09-06,1.03,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,archive
2024-09-06,0.78,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,archive
2024-09-06,1.92,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,archive
2024-09-06,1.86,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-06,1.0,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,archive
2024-09-06,1.01,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,archive
2024-09-06,0.81,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,archive
2024-09-05,1.47,NL0012817175,Alfen N.V.,Citadel Advisors LLC,archive
2024-09-05,1.0,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2024-09-05,0.49,NL0013332471,TomTom N.V.,Marshall Wace LLP,archive
2024-09-05,1.9,NL0012817175,Alfen N.V.,Millennium International Management LP,archive
2024-09-05,2.27,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,archive
